season,round,url,raceName,date,Circuit.circuitId,Circuit.url,Circuit.circuitName,Circuit.Location.lat,Circuit.Location.long,Circuit.Location.locality,Circuit.Location.country,time,FirstPractice.date,SecondPractice.date,ThirdPractice.date,Qualifying.date,Sprint.date,FirstPractice.time,SecondPractice.time,ThirdPractice.time,Qualifying.time,Sprint.time
1982,7,http://en.wikipedia.org/wiki/1982_Detroit_Grand_Prix,Detroit Grand Prix,1982-06-06,detroit,http://en.wikipedia.org/wiki/Detroit_street_circuit,Detroit Street Circuit,42.3298,-83.0401,Detroit,USA,,,,,,,,,,,
1982,8,http://en.wikipedia.org/wiki/1982_Canadian_Grand_Prix,Canadian Grand Prix,1982-06-13,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
1982,9,http://en.wikipedia.org/wiki/1982_Dutch_Grand_Prix,Dutch Grand Prix,1982-07-03,zandvoort,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,,,,,,,,,,,
1982,10,http://en.wikipedia.org/wiki/1982_British_Grand_Prix,British Grand Prix,1982-07-18,brands_hatch,http://en.wikipedia.org/wiki/Brands_Hatch,Brands Hatch,51.3569,0.263056,Kent,UK,,,,,,,,,,,
1982,11,http://en.wikipedia.org/wiki/1982_French_Grand_Prix,French Grand Prix,1982-07-25,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,,,,,,,,,,,
1982,12,http://en.wikipedia.org/wiki/1982_German_Grand_Prix,German Grand Prix,1982-08-08,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
1982,13,http://en.wikipedia.org/wiki/1982_Austrian_Grand_Prix,Austrian Grand Prix,1982-08-15,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
1982,14,http://en.wikipedia.org/wiki/1982_Swiss_Grand_Prix,Swiss Grand Prix,1982-08-29,dijon,http://en.wikipedia.org/wiki/Dijon-Prenois,Dijon-Prenois,47.3625,4.89913,Dijon,France,,,,,,,,,,,
1982,15,http://en.wikipedia.org/wiki/1982_Italian_Grand_Prix,Italian Grand Prix,1982-09-12,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
1982,16,http://en.wikipedia.org/wiki/1982_Caesars_Palace_Grand_Prix,Caesars Palace Grand Prix,1982-09-25,las_vegas,http://en.wikipedia.org/wiki/Las_Vegas_Street_Circuit,Las Vegas Street Circuit,36.1162,-115.174,Nevada,USA,,,,,,,,,,,
1983,1,http://en.wikipedia.org/wiki/1983_Brazilian_Grand_Prix,Brazilian Grand Prix,1983-03-13,jacarepagua,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Autódromo Internacional Nelson Piquet,-22.9756,-43.395,Rio de Janeiro,Brazil,,,,,,,,,,,
1983,2,http://en.wikipedia.org/wiki/1983_United_States_Grand_Prix_West,United States Grand Prix West,1983-03-27,long_beach,"http://en.wikipedia.org/wiki/Long_Beach,_California",Long Beach,33.7651,-118.189,California,USA,,,,,,,,,,,
1983,3,http://en.wikipedia.org/wiki/1983_French_Grand_Prix,French Grand Prix,1983-04-17,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,,,,,,,,,,,
1983,4,http://en.wikipedia.org/wiki/1983_San_Marino_Grand_Prix,San Marino Grand Prix,1983-05-01,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
1983,5,http://en.wikipedia.org/wiki/1983_Monaco_Grand_Prix,Monaco Grand Prix,1983-05-15,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
1983,6,http://en.wikipedia.org/wiki/1983_Belgian_Grand_Prix,Belgian Grand Prix,1983-05-22,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
1983,7,http://en.wikipedia.org/wiki/1983_Detroit_Grand_Prix,Detroit Grand Prix,1983-06-05,detroit,http://en.wikipedia.org/wiki/Detroit_street_circuit,Detroit Street Circuit,42.3298,-83.0401,Detroit,USA,,,,,,,,,,,
1983,8,http://en.wikipedia.org/wiki/1983_Canadian_Grand_Prix,Canadian Grand Prix,1983-06-12,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
1983,9,http://en.wikipedia.org/wiki/1983_British_Grand_Prix,British Grand Prix,1983-07-16,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
1983,10,http://en.wikipedia.org/wiki/1983_German_Grand_Prix,German Grand Prix,1983-08-07,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
1983,11,http://en.wikipedia.org/wiki/1983_Austrian_Grand_Prix,Austrian Grand Prix,1983-08-14,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
1983,12,http://en.wikipedia.org/wiki/1983_Dutch_Grand_Prix,Dutch Grand Prix,1983-08-28,zandvoort,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,,,,,,,,,,,
1983,13,http://en.wikipedia.org/wiki/1983_Italian_Grand_Prix,Italian Grand Prix,1983-09-11,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
1983,14,http://en.wikipedia.org/wiki/1983_European_Grand_Prix,European Grand Prix,1983-09-25,brands_hatch,http://en.wikipedia.org/wiki/Brands_Hatch,Brands Hatch,51.3569,0.263056,Kent,UK,,,,,,,,,,,
1983,15,http://en.wikipedia.org/wiki/1983_South_African_Grand_Prix,South African Grand Prix,1983-10-15,kyalami,http://en.wikipedia.org/wiki/Kyalami,Kyalami,-25.9894,28.0767,Midrand,South Africa,,,,,,,,,,,
1984,1,http://en.wikipedia.org/wiki/1984_Brazilian_Grand_Prix,Brazilian Grand Prix,1984-03-25,jacarepagua,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Autódromo Internacional Nelson Piquet,-22.9756,-43.395,Rio de Janeiro,Brazil,,,,,,,,,,,
1984,2,http://en.wikipedia.org/wiki/1984_South_African_Grand_Prix,South African Grand Prix,1984-04-07,kyalami,http://en.wikipedia.org/wiki/Kyalami,Kyalami,-25.9894,28.0767,Midrand,South Africa,,,,,,,,,,,
1984,3,http://en.wikipedia.org/wiki/1984_Belgian_Grand_Prix,Belgian Grand Prix,1984-04-29,zolder,http://en.wikipedia.org/wiki/Zolder,Zolder,50.9894,5.25694,Heusden-Zolder,Belgium,,,,,,,,,,,
1984,4,http://en.wikipedia.org/wiki/1984_San_Marino_Grand_Prix,San Marino Grand Prix,1984-05-06,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
1984,5,http://en.wikipedia.org/wiki/1984_French_Grand_Prix,French Grand Prix,1984-05-20,dijon,http://en.wikipedia.org/wiki/Dijon-Prenois,Dijon-Prenois,47.3625,4.89913,Dijon,France,,,,,,,,,,,
1984,6,http://en.wikipedia.org/wiki/1984_Monaco_Grand_Prix,Monaco Grand Prix,1984-06-03,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
1984,7,http://en.wikipedia.org/wiki/1984_Canadian_Grand_Prix,Canadian Grand Prix,1984-06-17,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
1984,8,http://en.wikipedia.org/wiki/1984_Detroit_Grand_Prix,Detroit Grand Prix,1984-06-24,detroit,http://en.wikipedia.org/wiki/Detroit_street_circuit,Detroit Street Circuit,42.3298,-83.0401,Detroit,USA,,,,,,,,,,,
1984,9,http://en.wikipedia.org/wiki/1984_Dallas_Grand_Prix,Dallas Grand Prix,1984-07-08,dallas,http://en.wikipedia.org/wiki/Fair_Park,Fair Park,32.7774,-96.7587,Dallas,USA,,,,,,,,,,,
1984,10,http://en.wikipedia.org/wiki/1984_British_Grand_Prix,British Grand Prix,1984-07-22,brands_hatch,http://en.wikipedia.org/wiki/Brands_Hatch,Brands Hatch,51.3569,0.263056,Kent,UK,,,,,,,,,,,
1984,11,http://en.wikipedia.org/wiki/1984_German_Grand_Prix,German Grand Prix,1984-08-05,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
1984,12,http://en.wikipedia.org/wiki/1984_Austrian_Grand_Prix,Austrian Grand Prix,1984-08-19,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
1984,13,http://en.wikipedia.org/wiki/1984_Dutch_Grand_Prix,Dutch Grand Prix,1984-08-26,zandvoort,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,,,,,,,,,,,
1984,14,http://en.wikipedia.org/wiki/1984_Italian_Grand_Prix,Italian Grand Prix,1984-09-09,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
1984,15,http://en.wikipedia.org/wiki/1984_European_Grand_Prix,European Grand Prix,1984-10-07,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,,,,,,,,,,,
1984,16,http://en.wikipedia.org/wiki/1984_Portuguese_Grand_Prix,Portuguese Grand Prix,1984-10-21,estoril,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Autódromo do Estoril,38.7506,-9.39417,Estoril,Portugal,,,,,,,,,,,
1985,1,http://en.wikipedia.org/wiki/1985_Brazilian_Grand_Prix,Brazilian Grand Prix,1985-04-07,jacarepagua,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Autódromo Internacional Nelson Piquet,-22.9756,-43.395,Rio de Janeiro,Brazil,,,,,,,,,,,
1985,2,http://en.wikipedia.org/wiki/1985_Portuguese_Grand_Prix,Portuguese Grand Prix,1985-04-21,estoril,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Autódromo do Estoril,38.7506,-9.39417,Estoril,Portugal,,,,,,,,,,,
1985,3,http://en.wikipedia.org/wiki/1985_San_Marino_Grand_Prix,San Marino Grand Prix,1985-05-05,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
1985,4,http://en.wikipedia.org/wiki/1985_Monaco_Grand_Prix,Monaco Grand Prix,1985-05-19,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
1985,5,http://en.wikipedia.org/wiki/1985_Canadian_Grand_Prix,Canadian Grand Prix,1985-06-16,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
1985,6,http://en.wikipedia.org/wiki/1985_Detroit_Grand_Prix,Detroit Grand Prix,1985-06-23,detroit,http://en.wikipedia.org/wiki/Detroit_street_circuit,Detroit Street Circuit,42.3298,-83.0401,Detroit,USA,,,,,,,,,,,
1985,7,http://en.wikipedia.org/wiki/1985_French_Grand_Prix,French Grand Prix,1985-07-07,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,,,,,,,,,,,
1985,8,http://en.wikipedia.org/wiki/1985_British_Grand_Prix,British Grand Prix,1985-07-21,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
1985,9,http://en.wikipedia.org/wiki/1985_German_Grand_Prix,German Grand Prix,1985-08-04,nurburgring,http://en.wikipedia.org/wiki/N%C3%BCrburgring,Nürburgring,50.3356,6.9475,Nürburg,Germany,,,,,,,,,,,
1985,10,http://en.wikipedia.org/wiki/1985_Austrian_Grand_Prix,Austrian Grand Prix,1985-08-18,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
1985,11,http://en.wikipedia.org/wiki/1985_Dutch_Grand_Prix,Dutch Grand Prix,1985-08-25,zandvoort,http://en.wikipedia.org/wiki/Circuit_Zandvoort,Circuit Park Zandvoort,52.3888,4.54092,Zandvoort,Netherlands,,,,,,,,,,,
1985,12,http://en.wikipedia.org/wiki/1985_Italian_Grand_Prix,Italian Grand Prix,1985-09-08,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
1985,13,http://en.wikipedia.org/wiki/1985_Belgian_Grand_Prix,Belgian Grand Prix,1985-09-15,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
1985,14,http://en.wikipedia.org/wiki/1985_European_Grand_Prix,European Grand Prix,1985-10-06,brands_hatch,http://en.wikipedia.org/wiki/Brands_Hatch,Brands Hatch,51.3569,0.263056,Kent,UK,,,,,,,,,,,
1985,15,http://en.wikipedia.org/wiki/1985_South_African_Grand_Prix,South African Grand Prix,1985-10-19,kyalami,http://en.wikipedia.org/wiki/Kyalami,Kyalami,-25.9894,28.0767,Midrand,South Africa,,,,,,,,,,,
1985,16,http://en.wikipedia.org/wiki/1985_Australian_Grand_Prix,Australian Grand Prix,1985-11-03,adelaide,http://en.wikipedia.org/wiki/Adelaide_Street_Circuit,Adelaide Street Circuit,-34.9272,138.617,Adelaide,Australia,,,,,,,,,,,
1986,1,http://en.wikipedia.org/wiki/1986_Brazilian_Grand_Prix,Brazilian Grand Prix,1986-03-23,jacarepagua,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Autódromo Internacional Nelson Piquet,-22.9756,-43.395,Rio de Janeiro,Brazil,,,,,,,,,,,
1986,2,http://en.wikipedia.org/wiki/1986_Spanish_Grand_Prix,Spanish Grand Prix,1986-04-13,jerez,http://en.wikipedia.org/wiki/Circuito_Permanente_de_Jerez,Circuito de Jerez,36.7083,-6.03417,Jerez de la Frontera,Spain,,,,,,,,,,,
1986,3,http://en.wikipedia.org/wiki/1986_San_Marino_Grand_Prix,San Marino Grand Prix,1986-04-27,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
1986,4,http://en.wikipedia.org/wiki/1986_Monaco_Grand_Prix,Monaco Grand Prix,1986-05-11,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
1986,5,http://en.wikipedia.org/wiki/1986_Belgian_Grand_Prix,Belgian Grand Prix,1986-05-25,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
1986,6,http://en.wikipedia.org/wiki/1986_Canadian_Grand_Prix,Canadian Grand Prix,1986-06-15,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
1986,7,http://en.wikipedia.org/wiki/1986_Detroit_Grand_Prix,Detroit Grand Prix,1986-06-22,detroit,http://en.wikipedia.org/wiki/Detroit_street_circuit,Detroit Street Circuit,42.3298,-83.0401,Detroit,USA,,,,,,,,,,,
1986,8,http://en.wikipedia.org/wiki/1986_French_Grand_Prix,French Grand Prix,1986-07-06,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,,,,,,,,,,,
1986,9,http://en.wikipedia.org/wiki/1986_British_Grand_Prix,British Grand Prix,1986-07-13,brands_hatch,http://en.wikipedia.org/wiki/Brands_Hatch,Brands Hatch,51.3569,0.263056,Kent,UK,,,,,,,,,,,
1986,10,http://en.wikipedia.org/wiki/1986_German_Grand_Prix,German Grand Prix,1986-07-27,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
1986,11,http://en.wikipedia.org/wiki/1986_Hungarian_Grand_Prix,Hungarian Grand Prix,1986-08-10,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,,,,,,,,,,,
1986,12,http://en.wikipedia.org/wiki/1986_Austrian_Grand_Prix,Austrian Grand Prix,1986-08-17,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
1986,13,http://en.wikipedia.org/wiki/1986_Italian_Grand_Prix,Italian Grand Prix,1986-09-07,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
1986,14,http://en.wikipedia.org/wiki/1986_Portuguese_Grand_Prix,Portuguese Grand Prix,1986-09-21,estoril,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Autódromo do Estoril,38.7506,-9.39417,Estoril,Portugal,,,,,,,,,,,
1986,15,http://en.wikipedia.org/wiki/1986_Mexican_Grand_Prix,Mexican Grand Prix,1986-10-12,rodriguez,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,,,,,,,,,,,
1986,16,http://en.wikipedia.org/wiki/1986_Australian_Grand_Prix,Australian Grand Prix,1986-10-26,adelaide,http://en.wikipedia.org/wiki/Adelaide_Street_Circuit,Adelaide Street Circuit,-34.9272,138.617,Adelaide,Australia,,,,,,,,,,,
1987,1,http://en.wikipedia.org/wiki/1987_Brazilian_Grand_Prix,Brazilian Grand Prix,1987-04-12,jacarepagua,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Autódromo Internacional Nelson Piquet,-22.9756,-43.395,Rio de Janeiro,Brazil,,,,,,,,,,,
1987,2,http://en.wikipedia.org/wiki/1987_San_Marino_Grand_Prix,San Marino Grand Prix,1987-05-03,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
1987,3,http://en.wikipedia.org/wiki/1987_Belgian_Grand_Prix,Belgian Grand Prix,1987-05-17,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
1987,4,http://en.wikipedia.org/wiki/1987_Monaco_Grand_Prix,Monaco Grand Prix,1987-05-31,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
1987,5,http://en.wikipedia.org/wiki/1987_Detroit_Grand_Prix,Detroit Grand Prix,1987-06-21,detroit,http://en.wikipedia.org/wiki/Detroit_street_circuit,Detroit Street Circuit,42.3298,-83.0401,Detroit,USA,,,,,,,,,,,
1987,6,http://en.wikipedia.org/wiki/1987_French_Grand_Prix,French Grand Prix,1987-07-05,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,,,,,,,,,,,
1987,7,http://en.wikipedia.org/wiki/1987_British_Grand_Prix,British Grand Prix,1987-07-12,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
1987,8,http://en.wikipedia.org/wiki/1987_German_Grand_Prix,German Grand Prix,1987-07-26,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
1987,9,http://en.wikipedia.org/wiki/1987_Hungarian_Grand_Prix,Hungarian Grand Prix,1987-08-09,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,,,,,,,,,,,
1987,10,http://en.wikipedia.org/wiki/1987_Austrian_Grand_Prix,Austrian Grand Prix,1987-08-16,red_bull_ring,http://en.wikipedia.org/wiki/Red_Bull_Ring,Red Bull Ring,47.2197,14.7647,Spielberg,Austria,,,,,,,,,,,
1987,11,http://en.wikipedia.org/wiki/1987_Italian_Grand_Prix,Italian Grand Prix,1987-09-06,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
1987,12,http://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix,Portuguese Grand Prix,1987-09-20,estoril,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Autódromo do Estoril,38.7506,-9.39417,Estoril,Portugal,,,,,,,,,,,
1987,13,http://en.wikipedia.org/wiki/1987_Spanish_Grand_Prix,Spanish Grand Prix,1987-09-27,jerez,http://en.wikipedia.org/wiki/Circuito_Permanente_de_Jerez,Circuito de Jerez,36.7083,-6.03417,Jerez de la Frontera,Spain,,,,,,,,,,,
1987,14,http://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix,Mexican Grand Prix,1987-10-18,rodriguez,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,,,,,,,,,,,
1987,15,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix,Japanese Grand Prix,1987-11-01,suzuka,http://en.wikipedia.org/wiki/Suzuka_Circuit,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,,,,,,,,,,,
1987,16,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix,Australian Grand Prix,1987-11-15,adelaide,http://en.wikipedia.org/wiki/Adelaide_Street_Circuit,Adelaide Street Circuit,-34.9272,138.617,Adelaide,Australia,,,,,,,,,,,
1988,1,http://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix,Brazilian Grand Prix,1988-04-03,jacarepagua,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Autódromo Internacional Nelson Piquet,-22.9756,-43.395,Rio de Janeiro,Brazil,,,,,,,,,,,
1988,2,http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix,San Marino Grand Prix,1988-05-01,imola,http://en.wikipedia.org/wiki/Autodromo_Enzo_e_Dino_Ferrari,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,,,,,,,,,,,
1988,3,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix,Monaco Grand Prix,1988-05-15,monaco,http://en.wikipedia.org/wiki/Circuit_de_Monaco,Circuit de Monaco,43.7347,7.42056,Monte-Carlo,Monaco,,,,,,,,,,,
1988,4,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix,Mexican Grand Prix,1988-05-29,rodriguez,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Autódromo Hermanos Rodríguez,19.4042,-99.0907,Mexico City,Mexico,,,,,,,,,,,
1988,5,http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix,Canadian Grand Prix,1988-06-12,villeneuve,http://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Circuit Gilles Villeneuve,45.5,-73.5228,Montreal,Canada,,,,,,,,,,,
1988,6,http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix,Detroit Grand Prix,1988-06-19,detroit,http://en.wikipedia.org/wiki/Detroit_street_circuit,Detroit Street Circuit,42.3298,-83.0401,Detroit,USA,,,,,,,,,,,
1988,7,http://en.wikipedia.org/wiki/1988_French_Grand_Prix,French Grand Prix,1988-07-03,ricard,http://en.wikipedia.org/wiki/Paul_Ricard_Circuit,Circuit Paul Ricard,43.2506,5.79167,Le Castellet,France,,,,,,,,,,,
1988,8,http://en.wikipedia.org/wiki/1988_British_Grand_Prix,British Grand Prix,1988-07-10,silverstone,http://en.wikipedia.org/wiki/Silverstone_Circuit,Silverstone Circuit,52.0786,-1.01694,Silverstone,UK,,,,,,,,,,,
1988,9,http://en.wikipedia.org/wiki/1988_German_Grand_Prix,German Grand Prix,1988-07-24,hockenheimring,http://en.wikipedia.org/wiki/Hockenheimring,Hockenheimring,49.3278,8.56583,Hockenheim,Germany,,,,,,,,,,,
1988,10,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,Hungarian Grand Prix,1988-08-07,hungaroring,http://en.wikipedia.org/wiki/Hungaroring,Hungaroring,47.5789,19.2486,Budapest,Hungary,,,,,,,,,,,
1988,11,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,Belgian Grand Prix,1988-08-28,spa,http://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Circuit de Spa-Francorchamps,50.4372,5.97139,Spa,Belgium,,,,,,,,,,,
1988,12,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,Italian Grand Prix,1988-09-11,monza,http://en.wikipedia.org/wiki/Autodromo_Nazionale_Monza,Autodromo Nazionale di Monza,45.6156,9.28111,Monza,Italy,,,,,,,,,,,
1988,13,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,Portuguese Grand Prix,1988-09-25,estoril,http://en.wikipedia.org/wiki/Aut%C3%B3dromo_do_Estoril,Autódromo do Estoril,38.7506,-9.39417,Estoril,Portugal,,,,,,,,,,,
