driverId,url,givenName,familyName,dateOfBirth,nationality,year,code,permanentNumber
solana,http://en.wikipedia.org/wiki/Mois%C3%A9s_Solana,Moisés,Solana,1935-12-26,Mexican,1963,,
spence,http://en.wikipedia.org/wiki/Mike_Spence,Mike,Spence,1936-12-30,British,1963,,
starrabba,http://en.wikipedia.org/wiki/Gaetano_Starrabba,Gaetano,Starrabba,1932-12-03,Italian,1963,,
surtees,http://en.wikipedia.org/wiki/John_Surtees,John,Surtees,1934-02-11,British,1963,,
trevor_taylor,http://en.wikipedia.org/wiki/Trevor_Taylor,Trevor,Taylor,1936-12-26,British,1963,,
tingle,http://en.wikipedia.org/wiki/Sam_Tingle,Sam,Tingle,1921-08-24,Rhodesian,1963,,
trintignant,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,1963,,
ward,http://en.wikipedia.org/wiki/Rodger_Ward,Rodger,Ward,1921-01-10,American,1963,,
amon,http://en.wikipedia.org/wiki/Chris_Amon,Chris,Amon,1943-07-20,New Zealander,1964,,
anderson,http://en.wikipedia.org/wiki/Bob_Anderson_(racing_driver),Bob,Anderson,1931-05-19,British,1964,,
arundell,http://en.wikipedia.org/wiki/Peter_Arundell,Peter,Arundell,1933-11-08,British,1964,,
attwood,http://en.wikipedia.org/wiki/Richard_Attwood,Richard,Attwood,1940-04-04,British,1964,,
baghetti,http://en.wikipedia.org/wiki/Giancarlo_Baghetti,Giancarlo,Baghetti,1934-12-25,Italian,1964,,
bandini,http://en.wikipedia.org/wiki/Lorenzo_Bandini,Lorenzo,Bandini,1935-12-21,Italian,1964,,
barth,http://en.wikipedia.org/wiki/Edgar_Barth,Edgar,Barth,1917-01-26,German,1964,,
bonnier,http://en.wikipedia.org/wiki/Joakim_Bonnier,Jo,Bonnier,1930-01-31,Swedish,1964,,
jack_brabham,http://en.wikipedia.org/wiki/Jack_Brabham,Jack,Brabham,1926-04-02,Australian,1964,,
bucknum,http://en.wikipedia.org/wiki/Ronnie_Bucknum,Ronnie,Bucknum,1936-04-05,American,1964,,
cabral,http://en.wikipedia.org/wiki/Mario_de_Araujo_Cabral,Mário de Araújo,Cabral,1934-01-15,Portuguese,1964,,
clark,http://en.wikipedia.org/wiki/Jim_Clark,Jim,Clark,1936-03-04,British,1964,,
collomb,http://en.wikipedia.org/wiki/Bernard_Collomb,Bernard,Collomb,1930-10-07,French,1964,,
beaufort,http://en.wikipedia.org/wiki/Carel_Godin_de_Beaufort,Carel Godin,de Beaufort,1934-04-10,Dutch,1964,,
gardner,http://en.wikipedia.org/wiki/Frank_Gardner_(driver),Frank,Gardner,1930-10-01,Australian,1964,,
ginther,http://en.wikipedia.org/wiki/Richie_Ginther,Richie,Ginther,1930-08-05,American,1964,,
gurney,http://en.wikipedia.org/wiki/Dan_Gurney,Dan,Gurney,1931-04-13,American,1964,,
hailwood,http://en.wikipedia.org/wiki/Mike_Hailwood,Mike,Hailwood,1940-04-02,British,1964,,
hansgen,http://en.wikipedia.org/wiki/Walt_Hansgen,Walt,Hansgen,1919-10-28,American,1964,,
hill,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,1964,,
phil_hill,http://en.wikipedia.org/wiki/Phil_Hill,Phil,Hill,1927-04-20,American,1964,,
ireland,http://en.wikipedia.org/wiki/Innes_Ireland,Innes,Ireland,1930-06-12,British,1964,,
love,http://en.wikipedia.org/wiki/John_Love_(racing_driver),John,Love,1924-12-07,Rhodesian,1964,,
maggs,http://en.wikipedia.org/wiki/Tony_Maggs,Tony,Maggs,1937-02-09,South African,1964,,
mclaren,http://en.wikipedia.org/wiki/Bruce_McLaren,Bruce,McLaren,1937-08-30,New Zealander,1964,,
mitter,http://en.wikipedia.org/wiki/Gerhard_Mitter,Gerhard,Mitter,1935-08-30,German,1964,,
andre_pilette,http://en.wikipedia.org/wiki/Andr%C3%A9_Pilette,André,Pilette,1918-10-06,Belgian,1964,,
raby,http://en.wikipedia.org/wiki/Ian_Raby,Ian,Raby,1921-09-22,British,1964,,
revson,http://en.wikipedia.org/wiki/Peter_Revson,Peter,Revson,1939-02-27,American,1964,,
rindt,http://en.wikipedia.org/wiki/Jochen_Rindt,Jochen,Rindt,1942-04-18,Austrian,1964,,
rodriguez,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver),Pedro,Rodríguez,1940-01-18,Mexican,1964,,
geki,http://en.wikipedia.org/wiki/Geki_(driver),Giacomo,Russo,1937-10-23,Italian,1964,,
scarfiotti,http://en.wikipedia.org/wiki/Ludovico_Scarfiotti,Ludovico,Scarfiotti,1933-10-18,Italian,1964,,
sharp,http://en.wikipedia.org/wiki/Hap_Sharp,Hap,Sharp,1928-01-01,American,1964,,
siffert,http://en.wikipedia.org/wiki/Jo_Siffert,Jo,Siffert,1936-07-07,Swiss,1964,,
solana,http://en.wikipedia.org/wiki/Mois%C3%A9s_Solana,Moisés,Solana,1935-12-26,Mexican,1964,,
spence,http://en.wikipedia.org/wiki/Mike_Spence,Mike,Spence,1936-12-30,British,1964,,
surtees,http://en.wikipedia.org/wiki/John_Surtees,John,Surtees,1934-02-11,British,1964,,
taylor,http://en.wikipedia.org/wiki/John_Taylor_(racer),John,Taylor,1933-03-23,British,1964,,
trevor_taylor,http://en.wikipedia.org/wiki/Trevor_Taylor,Trevor,Taylor,1936-12-26,British,1964,,
trintignant,http://en.wikipedia.org/wiki/Maurice_Trintignant,Maurice,Trintignant,1917-10-30,French,1964,,
amon,http://en.wikipedia.org/wiki/Chris_Amon,Chris,Amon,1943-07-20,New Zealander,1965,,
anderson,http://en.wikipedia.org/wiki/Bob_Anderson_(racing_driver),Bob,Anderson,1931-05-19,British,1965,,
attwood,http://en.wikipedia.org/wiki/Richard_Attwood,Richard,Attwood,1940-04-04,British,1965,,
baghetti,http://en.wikipedia.org/wiki/Giancarlo_Baghetti,Giancarlo,Baghetti,1934-12-25,Italian,1965,,
bandini,http://en.wikipedia.org/wiki/Lorenzo_Bandini,Lorenzo,Bandini,1935-12-21,Italian,1965,,
bassi,http://en.wikipedia.org/wiki/Giorgio_Bassi,Giorgio,Bassi,1934-01-20,Italian,1965,,
bianchi,http://en.wikipedia.org/wiki/Lucien_Bianchi,Lucien,Bianchi,1934-11-10,Belgian,1965,BIA,
blignaut,http://en.wikipedia.org/wiki/Alex_Blignaut,Alex,Blignaut,1932-11-30,South African,1965,,
blokdyk,http://en.wikipedia.org/wiki/Trevor_Blokdyk,Trevor,Blokdyk,1935-11-30,South African,1965,,
bondurant,http://en.wikipedia.org/wiki/Bob_Bondurant,Bob,Bondurant,1933-04-27,American,1965,,
bonnier,http://en.wikipedia.org/wiki/Joakim_Bonnier,Jo,Bonnier,1930-01-31,Swedish,1965,,
jack_brabham,http://en.wikipedia.org/wiki/Jack_Brabham,Jack,Brabham,1926-04-02,Australian,1965,,
bucknum,http://en.wikipedia.org/wiki/Ronnie_Bucknum,Ronnie,Bucknum,1936-04-05,American,1965,,
bussinello,http://en.wikipedia.org/wiki/Roberto_Bussinello,Roberto,Bussinello,1927-10-04,Italian,1965,,
charlton,http://en.wikipedia.org/wiki/Dave_Charlton,Dave,Charlton,1936-10-27,South African,1965,,
clapham,http://en.wikipedia.org/wiki/David_Clapham,David,Clapham,1931-05-18,South African,1965,,
clark,http://en.wikipedia.org/wiki/Jim_Clark,Jim,Clark,1936-03-04,British,1965,,
klerk,http://en.wikipedia.org/wiki/Peter_de_Klerk,Peter,de Klerk,1935-03-16,South African,1965,,
gardner,http://en.wikipedia.org/wiki/Frank_Gardner_(driver),Frank,Gardner,1930-10-01,Australian,1965,,
ginther,http://en.wikipedia.org/wiki/Richie_Ginther,Richie,Ginther,1930-08-05,American,1965,,
gregory,http://en.wikipedia.org/wiki/Masten_Gregory,Masten,Gregory,1932-02-29,American,1965,,
gubby,http://en.wikipedia.org/wiki/Brian_Gubby,Brian,Gubby,1934-04-17,British,1965,,
gurney,http://en.wikipedia.org/wiki/Dan_Gurney,Dan,Gurney,1931-04-13,American,1965,,
hailwood,http://en.wikipedia.org/wiki/Mike_Hailwood,Mike,Hailwood,1940-04-02,British,1965,,
hawkins,http://en.wikipedia.org/wiki/Paul_Hawkins_(racing_driver),Paul,Hawkins,1937-10-12,Australian,1965,,
hill,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,1965,,
hulme,http://en.wikipedia.org/wiki/Denny_Hulme,Denny,Hulme,1936-06-18,New Zealander,1965,,
ireland,http://en.wikipedia.org/wiki/Innes_Ireland,Innes,Ireland,1930-06-12,British,1965,,
lederle,http://en.wikipedia.org/wiki/Neville_Lederle,Neville,Lederle,1938-09-25,South African,1965,,
love,http://en.wikipedia.org/wiki/John_Love_(racing_driver),John,Love,1924-12-07,Rhodesian,1965,,
maggs,http://en.wikipedia.org/wiki/Tony_Maggs,Tony,Maggs,1937-02-09,South African,1965,,
mclaren,http://en.wikipedia.org/wiki/Bruce_McLaren,Bruce,McLaren,1937-08-30,New Zealander,1965,,
mitter,http://en.wikipedia.org/wiki/Gerhard_Mitter,Gerhard,Mitter,1935-08-30,German,1965,,
niemann,http://en.wikipedia.org/wiki/Brausch_Niemann,Brausch,Niemann,1939-01-07,South African,1965,,
pieterse,http://en.wikipedia.org/wiki/Ernie_Pieterse,Ernie,Pieterse,1938-07-04,South African,1965,,
pretorius,http://en.wikipedia.org/wiki/Jackie_Pretorius,Jackie,Pretorius,1934-11-22,South African,1965,,
prophet,http://en.wikipedia.org/wiki/David_Prophet,David,Prophet,1937-10-09,British,1965,,
puzey,http://en.wikipedia.org/wiki/Clive_Puzey,Clive,Puzey,1941-07-11,Rhodesian,1965,,
raby,http://en.wikipedia.org/wiki/Ian_Raby,Ian,Raby,1921-09-22,British,1965,,
reed,http://en.wikipedia.org/wiki/Ray_Reed,Ray,Reed,1932-04-30,South African,1965,,
rhodes,http://en.wikipedia.org/wiki/John_Rhodes_(driver),John,Rhodes,1927-08-18,British,1965,,
rindt,http://en.wikipedia.org/wiki/Jochen_Rindt,Jochen,Rindt,1942-04-18,Austrian,1965,,
rodriguez,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver),Pedro,Rodríguez,1940-01-18,Mexican,1965,,
rollinson,http://en.wikipedia.org/wiki/Alan_Rollinson,Alan,Rollinson,1943-05-15,British,1965,,
geki,http://en.wikipedia.org/wiki/Geki_(driver),Giacomo,Russo,1937-10-23,Italian,1965,,
scarfiotti,http://en.wikipedia.org/wiki/Ludovico_Scarfiotti,Ludovico,Scarfiotti,1933-10-18,Italian,1965,,
serrurier,http://en.wikipedia.org/wiki/Doug_Serrurier,Doug,Serrurier,1920-12-09,South African,1965,,
siffert,http://en.wikipedia.org/wiki/Jo_Siffert,Jo,Siffert,1936-07-07,Swiss,1965,,
solana,http://en.wikipedia.org/wiki/Mois%C3%A9s_Solana,Moisés,Solana,1935-12-26,Mexican,1965,,
spence,http://en.wikipedia.org/wiki/Mike_Spence,Mike,Spence,1936-12-30,British,1965,,
stewart,http://en.wikipedia.org/wiki/Jackie_Stewart,Jackie,Stewart,1939-06-11,British,1965,,
surtees,http://en.wikipedia.org/wiki/John_Surtees,John,Surtees,1934-02-11,British,1965,,
tingle,http://en.wikipedia.org/wiki/Sam_Tingle,Sam,Tingle,1921-08-24,Rhodesian,1965,,
vaccarella,http://en.wikipedia.org/wiki/Nino_Vaccarella,Nino,Vaccarella,1933-03-04,Italian,1965,,
amon,http://en.wikipedia.org/wiki/Chris_Amon,Chris,Amon,1943-07-20,New Zealander,1966,,
anderson,http://en.wikipedia.org/wiki/Bob_Anderson_(racing_driver),Bob,Anderson,1931-05-19,British,1966,,
arundell,http://en.wikipedia.org/wiki/Peter_Arundell,Peter,Arundell,1933-11-08,British,1966,,
baghetti,http://en.wikipedia.org/wiki/Giancarlo_Baghetti,Giancarlo,Baghetti,1934-12-25,Italian,1966,,
bandini,http://en.wikipedia.org/wiki/Lorenzo_Bandini,Lorenzo,Bandini,1935-12-21,Italian,1966,,
bondurant,http://en.wikipedia.org/wiki/Bob_Bondurant,Bob,Bondurant,1933-04-27,American,1966,,
bonnier,http://en.wikipedia.org/wiki/Joakim_Bonnier,Jo,Bonnier,1930-01-31,Swedish,1966,,
jack_brabham,http://en.wikipedia.org/wiki/Jack_Brabham,Jack,Brabham,1926-04-02,Australian,1966,,
bucknum,http://en.wikipedia.org/wiki/Ronnie_Bucknum,Ronnie,Bucknum,1936-04-05,American,1966,,
clark,http://en.wikipedia.org/wiki/Jim_Clark,Jim,Clark,1936-03-04,British,1966,,
ginther,http://en.wikipedia.org/wiki/Richie_Ginther,Richie,Ginther,1930-08-05,American,1966,,
gurney,http://en.wikipedia.org/wiki/Dan_Gurney,Dan,Gurney,1931-04-13,American,1966,,
hill,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,1966,,
phil_hill,http://en.wikipedia.org/wiki/Phil_Hill,Phil,Hill,1927-04-20,American,1966,,
hulme,http://en.wikipedia.org/wiki/Denny_Hulme,Denny,Hulme,1936-06-18,New Zealander,1966,,
ireland,http://en.wikipedia.org/wiki/Innes_Ireland,Innes,Ireland,1930-06-12,British,1966,,
irwin,http://en.wikipedia.org/wiki/Chris_Irwin,Chris,Irwin,1942-06-27,British,1966,,
lawrence,http://en.wikipedia.org/wiki/Chris_Lawrence_(racing_driver),Chris,Lawrence,1933-07-27,British,1966,,
ligier,http://en.wikipedia.org/wiki/Guy_Ligier,Guy,Ligier,1930-07-12,French,1966,,
mclaren,http://en.wikipedia.org/wiki/Bruce_McLaren,Bruce,McLaren,1937-08-30,New Zealander,1966,,
parkes,http://en.wikipedia.org/wiki/Mike_Parkes,Mike,Parkes,1931-09-24,British,1966,,
rindt,http://en.wikipedia.org/wiki/Jochen_Rindt,Jochen,Rindt,1942-04-18,Austrian,1966,,
rodriguez,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver),Pedro,Rodríguez,1940-01-18,Mexican,1966,,
geki,http://en.wikipedia.org/wiki/Geki_(driver),Giacomo,Russo,1937-10-23,Italian,1966,,
scarfiotti,http://en.wikipedia.org/wiki/Ludovico_Scarfiotti,Ludovico,Scarfiotti,1933-10-18,Italian,1966,,
siffert,http://en.wikipedia.org/wiki/Jo_Siffert,Jo,Siffert,1936-07-07,Swiss,1966,,
solana,http://en.wikipedia.org/wiki/Mois%C3%A9s_Solana,Moisés,Solana,1935-12-26,Mexican,1966,,
spence,http://en.wikipedia.org/wiki/Mike_Spence,Mike,Spence,1936-12-30,British,1966,,
stewart,http://en.wikipedia.org/wiki/Jackie_Stewart,Jackie,Stewart,1939-06-11,British,1966,,
surtees,http://en.wikipedia.org/wiki/John_Surtees,John,Surtees,1934-02-11,British,1966,,
taylor,http://en.wikipedia.org/wiki/John_Taylor_(racer),John,Taylor,1933-03-23,British,1966,,
trevor_taylor,http://en.wikipedia.org/wiki/Trevor_Taylor,Trevor,Taylor,1936-12-26,British,1966,,
vic_wilson,http://en.wikipedia.org/wiki/Vic_Wilson_(motor_racing_driver),Vic,Wilson,1931-04-14,British,1966,,
ahrens,"http://en.wikipedia.org/wiki/Kurt_Ahrens,_Jr.",Kurt,Ahrens,1940-04-19,German,1967,,
amon,http://en.wikipedia.org/wiki/Chris_Amon,Chris,Amon,1943-07-20,New Zealander,1967,,
anderson,http://en.wikipedia.org/wiki/Bob_Anderson_(racing_driver),Bob,Anderson,1931-05-19,British,1967,,
attwood,http://en.wikipedia.org/wiki/Richard_Attwood,Richard,Attwood,1940-04-04,British,1967,,
baghetti,http://en.wikipedia.org/wiki/Giancarlo_Baghetti,Giancarlo,Baghetti,1934-12-25,Italian,1967,,
bandini,http://en.wikipedia.org/wiki/Lorenzo_Bandini,Lorenzo,Bandini,1935-12-21,Italian,1967,,
beltoise,http://en.wikipedia.org/wiki/Jean-Pierre_Beltoise,Jean-Pierre,Beltoise,1937-04-26,French,1967,,
bonnier,http://en.wikipedia.org/wiki/Joakim_Bonnier,Jo,Bonnier,1930-01-31,Swedish,1967,,
botha,http://en.wikipedia.org/wiki/Luki_Botha,Luki,Botha,1930-01-16,South African,1967,,
jack_brabham,http://en.wikipedia.org/wiki/Jack_Brabham,Jack,Brabham,1926-04-02,Australian,1967,,
charlton,http://en.wikipedia.org/wiki/Dave_Charlton,Dave,Charlton,1936-10-27,South African,1967,,
clark,http://en.wikipedia.org/wiki/Jim_Clark,Jim,Clark,1936-03-04,British,1967,,
courage,http://en.wikipedia.org/wiki/Piers_Courage,Piers,Courage,1942-05-27,British,1967,,
fisher,http://en.wikipedia.org/wiki/Mike_Fisher_(driver),Mike,Fisher,1943-03-13,American,1967,,
ginther,http://en.wikipedia.org/wiki/Richie_Ginther,Richie,Ginther,1930-08-05,American,1967,,
gurney,http://en.wikipedia.org/wiki/Dan_Gurney,Dan,Gurney,1931-04-13,American,1967,,
hahne,http://en.wikipedia.org/wiki/Hubert_Hahne,Hubert,Hahne,1935-03-28,German,1967,,
hart,http://en.wikipedia.org/wiki/Brian_Hart,Brian,Hart,1936-09-07,British,1967,,
hill,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,1967,,
hobbs,http://en.wikipedia.org/wiki/David_Hobbs_(racing_driver),David,Hobbs,1939-06-09,British,1967,,
hulme,http://en.wikipedia.org/wiki/Denny_Hulme,Denny,Hulme,1936-06-18,New Zealander,1967,,
ickx,http://en.wikipedia.org/wiki/Jacky_Ickx,Jacky,Ickx,1945-01-01,Belgian,1967,,
irwin,http://en.wikipedia.org/wiki/Chris_Irwin,Chris,Irwin,1942-06-27,British,1967,,
tom_jones,http://en.wikipedia.org/wiki/Tom_Jones_(auto_racer),Tom,Jones,1943-04-26,American,1967,,
ligier,http://en.wikipedia.org/wiki/Guy_Ligier,Guy,Ligier,1930-07-12,French,1967,,
love,http://en.wikipedia.org/wiki/John_Love_(racing_driver),John,Love,1924-12-07,Rhodesian,1967,,
mclaren,http://en.wikipedia.org/wiki/Bruce_McLaren,Bruce,McLaren,1937-08-30,New Zealander,1967,,
moser,http://en.wikipedia.org/wiki/Silvio_Moser,Silvio,Moser,1941-04-24,Swiss,1967,,
oliver,http://en.wikipedia.org/wiki/Jackie_Oliver,Jackie,Oliver,1942-08-14,British,1967,,
parkes,http://en.wikipedia.org/wiki/Mike_Parkes,Mike,Parkes,1931-09-24,British,1967,,
pease,http://en.wikipedia.org/wiki/Al_Pease,Al,Pease,1921-10-15,Canadian,1967,,
rees,http://en.wikipedia.org/wiki/Alan_Rees_(racing_driver),Alan,Rees,1938-01-12,British,1967,,
rindt,http://en.wikipedia.org/wiki/Jochen_Rindt,Jochen,Rindt,1942-04-18,Austrian,1967,,
rodriguez,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver),Pedro,Rodríguez,1940-01-18,Mexican,1967,,
scarfiotti,http://en.wikipedia.org/wiki/Ludovico_Scarfiotti,Ludovico,Scarfiotti,1933-10-18,Italian,1967,,
jo_schlesser,http://en.wikipedia.org/wiki/Jo_Schlesser,Jo,Schlesser,1928-05-18,French,1967,,
gavin,http://en.wikipedia.org/wiki/Johnny_Servoz-Gavin,Johnny,Servoz-Gavin,1942-01-18,French,1967,,
siffert,http://en.wikipedia.org/wiki/Jo_Siffert,Jo,Siffert,1936-07-07,Swiss,1967,,
solana,http://en.wikipedia.org/wiki/Mois%C3%A9s_Solana,Moisés,Solana,1935-12-26,Mexican,1967,,
spence,http://en.wikipedia.org/wiki/Mike_Spence,Mike,Spence,1936-12-30,British,1967,,
stewart,http://en.wikipedia.org/wiki/Jackie_Stewart,Jackie,Stewart,1939-06-11,British,1967,,
surtees,http://en.wikipedia.org/wiki/John_Surtees,John,Surtees,1934-02-11,British,1967,,
tingle,http://en.wikipedia.org/wiki/Sam_Tingle,Sam,Tingle,1921-08-24,Rhodesian,1967,,
wietzes,http://en.wikipedia.org/wiki/Eppie_Wietzes,Eppie,Wietzes,1938-05-28,Canadian,1967,,
williams,http://en.wikipedia.org/wiki/Jonathan_Williams_(racing_driver),Jonathan,Williams,1942-10-26,British,1967,,
ahrens,"http://en.wikipedia.org/wiki/Kurt_Ahrens,_Jr.",Kurt,Ahrens,1940-04-19,German,1968,,
amon,http://en.wikipedia.org/wiki/Chris_Amon,Chris,Amon,1943-07-20,New Zealander,1968,,
mario_andretti,http://en.wikipedia.org/wiki/Mario_Andretti,Mario,Andretti,1940-02-28,American,1968,,
attwood,http://en.wikipedia.org/wiki/Richard_Attwood,Richard,Attwood,1940-04-04,British,1968,,
bell,http://en.wikipedia.org/wiki/Derek_Bell_(auto_racer),Derek,Bell,1941-10-31,British,1968,,
beltoise,http://en.wikipedia.org/wiki/Jean-Pierre_Beltoise,Jean-Pierre,Beltoise,1937-04-26,French,1968,,
bianchi,http://en.wikipedia.org/wiki/Lucien_Bianchi,Lucien,Bianchi,1934-11-10,Belgian,1968,BIA,
bonnier,http://en.wikipedia.org/wiki/Joakim_Bonnier,Jo,Bonnier,1930-01-31,Swedish,1968,,
jack_brabham,http://en.wikipedia.org/wiki/Jack_Brabham,Jack,Brabham,1926-04-02,Australian,1968,,
brack,http://en.wikipedia.org/wiki/Bill_Brack,Bill,Brack,1935-12-26,Canadian,1968,,
charlton,http://en.wikipedia.org/wiki/Dave_Charlton,Dave,Charlton,1936-10-27,South African,1968,,
clark,http://en.wikipedia.org/wiki/Jim_Clark,Jim,Clark,1936-03-04,British,1968,,
courage,http://en.wikipedia.org/wiki/Piers_Courage,Piers,Courage,1942-05-27,British,1968,,
adamich,http://en.wikipedia.org/wiki/Andrea_de_Adamich,Andrea,de Adamich,1941-10-03,Italian,1968,,
elford,http://en.wikipedia.org/wiki/Vic_Elford,Vic,Elford,1935-06-10,British,1968,,
gardner,http://en.wikipedia.org/wiki/Frank_Gardner_(driver),Frank,Gardner,1930-10-01,Australian,1968,,
gurney,http://en.wikipedia.org/wiki/Dan_Gurney,Dan,Gurney,1931-04-13,American,1968,,
hahne,http://en.wikipedia.org/wiki/Hubert_Hahne,Hubert,Hahne,1935-03-28,German,1968,,
hill,http://en.wikipedia.org/wiki/Graham_Hill,Graham,Hill,1929-02-15,British,1968,,
hobbs,http://en.wikipedia.org/wiki/David_Hobbs_(racing_driver),David,Hobbs,1939-06-09,British,1968,,
hulme,http://en.wikipedia.org/wiki/Denny_Hulme,Denny,Hulme,1936-06-18,New Zealander,1968,,
ickx,http://en.wikipedia.org/wiki/Jacky_Ickx,Jacky,Ickx,1945-01-01,Belgian,1968,,
love,http://en.wikipedia.org/wiki/John_Love_(racing_driver),John,Love,1924-12-07,Rhodesian,1968,,
mclaren,http://en.wikipedia.org/wiki/Bruce_McLaren,Bruce,McLaren,1937-08-30,New Zealander,1968,,
moser,http://en.wikipedia.org/wiki/Silvio_Moser,Silvio,Moser,1941-04-24,Swiss,1968,,
oliver,http://en.wikipedia.org/wiki/Jackie_Oliver,Jackie,Oliver,1942-08-14,British,1968,,
pescarolo,http://en.wikipedia.org/wiki/Henri_Pescarolo,Henri,Pescarolo,1942-09-25,French,1968,,
pretorius,http://en.wikipedia.org/wiki/Jackie_Pretorius,Jackie,Pretorius,1934-11-22,South African,1968,,
redman,http://en.wikipedia.org/wiki/Brian_Redman,Brian,Redman,1937-03-09,British,1968,,
rindt,http://en.wikipedia.org/wiki/Jochen_Rindt,Jochen,Rindt,1942-04-18,Austrian,1968,,
rodriguez,http://en.wikipedia.org/wiki/Pedro_Rodr%C3%ADguez_(racing_driver),Pedro,Rodríguez,1940-01-18,Mexican,1968,,
scarfiotti,http://en.wikipedia.org/wiki/Ludovico_Scarfiotti,Ludovico,Scarfiotti,1933-10-18,Italian,1968,,
jo_schlesser,http://en.wikipedia.org/wiki/Jo_Schlesser,Jo,Schlesser,1928-05-18,French,1968,,
gavin,http://en.wikipedia.org/wiki/Johnny_Servoz-Gavin,Johnny,Servoz-Gavin,1942-01-18,French,1968,,
siffert,http://en.wikipedia.org/wiki/Jo_Siffert,Jo,Siffert,1936-07-07,Swiss,1968,,
solana,http://en.wikipedia.org/wiki/Mois%C3%A9s_Solana,Moisés,Solana,1935-12-26,Mexican,1968,,
spence,http://en.wikipedia.org/wiki/Mike_Spence,Mike,Spence,1936-12-30,British,1968,,
stewart,http://en.wikipedia.org/wiki/Jackie_Stewart,Jackie,Stewart,1939-06-11,British,1968,,
surtees,http://en.wikipedia.org/wiki/John_Surtees,John,Surtees,1934-02-11,British,1968,,
tingle,http://en.wikipedia.org/wiki/Sam_Tingle,Sam,Tingle,1921-08-24,Rhodesian,1968,,
unser,http://en.wikipedia.org/wiki/Bobby_Unser,Bobby,Unser,1934-02-20,American,1968,,
rooyen,http://en.wikipedia.org/wiki/Basil_van_Rooyen,Basil,van Rooyen,1939-04-19,South African,1968,,
widdows,http://en.wikipedia.org/wiki/Robin_Widdows,Robin,Widdows,1942-05-27,British,1968,,
amon,http://en.wikipedia.org/wiki/Chris_Amon,Chris,Amon,1943-07-20,New Zealander,1969,,
mario_andretti,http://en.wikipedia.org/wiki/Mario_Andretti,Mario,Andretti,1940-02-28,American,1969,,
attwood,http://en.wikipedia.org/wiki/Richard_Attwood,Richard,Attwood,1940-04-04,British,1969,,
bell,http://en.wikipedia.org/wiki/Derek_Bell_(auto_racer),Derek,Bell,1941-10-31,British,1969,,
beltoise,http://en.wikipedia.org/wiki/Jean-Pierre_Beltoise,Jean-Pierre,Beltoise,1937-04-26,French,1969,,
bonnier,http://en.wikipedia.org/wiki/Joakim_Bonnier,Jo,Bonnier,1930-01-31,Swedish,1969,,
jack_brabham,http://en.wikipedia.org/wiki/Jack_Brabham,Jack,Brabham,1926-04-02,Australian,1969,,
brack,http://en.wikipedia.org/wiki/Bill_Brack,Bill,Brack,1935-12-26,Canadian,1969,,
